Order_number,Sku,Customer_Id,Sales_Quantity,Ordered_Month
70319,11010565,151,7,2023-02
70322,15003524,142,9,2023-06
70322,15003527,142,7,2023-06
70322,15003526,142,9,2023-06
70322,15003523,142,5,2023-06
70322,11010802,142,13,2023-06
70322,11011964,142,5,2023-06
70322,11012063,142,12,2023-06
70322,11012466,142,7,2023-06
70322,11012777,142,6,2023-06
70322,11013103,142,5,2023-06
70322,11018591,142,12,2023-06
70322,11018628,142,7,2023-06
70325,11017794,144,11,2023-04
70325,11016618,144,6,2023-04
70325,11017795,144,8,2023-04
70325,11017861,144,10,2023-04
70325,11011793,144,6,2023-04
70325,109700246,144,7,2023-04
70325,11011794,144,10,2023-04
70325,11014620,144,10,2023-04
70325,11012881,144,10,2023-04
70325,11018455,144,13,2023-04
70325,11018403,144,13,2023-04
70325,11016502,144,6,2023-04
70325,11018452,144,9,2023-04
70325,11017438,144,10,2023-04
70325,11011762,144,6,2023-04
70325,11011811,144,13,2023-04
70325,11015037,144,10,2023-04
70325,11015038,144,10,2023-04
70328,15000666,146,9,2023-01
70328,110750937,146,5,2023-01
70328,11011794,146,13,2023-01
70328,11014620,146,10,2023-01
70328,11018221,146,11,2023-01
70328,11016611,146,8,2023-01
70328,11013302,146,13,2023-01
70331,110300910,148,6,2023-01
70331,11014386,148,5,2023-01
70331,11014096,148,12,2023-01
70331,11013305,148,12,2023-01
70331,11012955,148,7,2023-01
70331,11011783,148,9,2023-01
70331,11014122,148,9,2023-01
70331,11012944,148,5,2023-01
70331,101000034,148,9,2023-01
70331,11013431,148,8,2023-01
70331,11014324,148,13,2023-01
70331,11017470,148,11,2023-01
70331,11016454,148,9,2023-01
70331,11010621,148,10,2023-01
70331,11011119,148,9,2023-01
70331,11011839,148,7,2023-01
70331,104200146,148,8,2023-01
70331,11010778,148,12,2023-01
70334,11011845,132,10,2023-03
70334,11011847,132,2,2023-03
70334,11011850,132,10,2023-03
70334,11012228,132,8,2023-03
70334,11018144,132,8,2023-03
70334,11018145,132,8,2023-03
70334,11018146,132,9,2023-03
70334,11018379,132,13,2023-03
70334,11019071,132,9,2023-03
70334,15003658,132,12,2023-03
70334,11015565,132,9,2023-03
70334,11015581,132,11,2023-03
70334,102300012,132,6,2023-03
70334,105650069,132,11,2023-03
70334,105650077,132,6,2023-03
70334,15003592,132,13,2023-03
70334,15003653,132,6,2023-03
70334,11015504,132,9,2023-03
70334,11015505,132,12,2023-03
70334,11018532,132,5,2023-03
70334,11018833,132,8,2023-03
70334,11018837,132,11,2023-03
70334,11018844,132,5,2023-03
70334,15003769,132,6,2023-03
70334,15003770,132,11,2023-03
70334,11017422,132,10,2023-03
70334,11017423,132,7,2023-03
70334,11018591,132,13,2023-03
70334,11018628,132,9,2023-03
70334,11013845,132,5,2023-03
70337,11016454,134,6,2023-02
70337,11013313,134,11,2023-02
70337,11019381,134,5,2023-02
70337,11014332,134,11,2023-02
70337,11011780,134,7,2023-02
70337,11014751,134,11,2023-02
70337,11016549,134,7,2023-02
70337,11016548,134,13,2023-02
70337,11014367,134,13,2023-02
70337,11014401,134,13,2023-02
70337,11011793,134,7,2023-02
70337,109700246,134,9,2023-02
70337,11011794,134,10,2023-02
70337,11018671,134,10,2023-02
70337,111650989,134,6,2023-02
70337,11016489,134,11,2023-02
70337,11014086,134,5,2023-02
70337,11015398,134,5,2023-02
70337,11015546,134,6,2023-02
70337,11015560,134,8,2023-02
70337,11015561,134,5,2023-02
70337,11015565,134,7,2023-02
70337,11015581,134,13,2023-02
70337,102300012,134,5,2023-02
70337,105650069,134,12,2023-02
70337,15003505,134,6,2023-02
70337,11013826,134,5,2023-02
70337,11014875,134,10,2023-02
70337,11014876,134,6,2023-02
70340,15003487,136,7,2023-04
70340,15003507,136,12,2023-04
70340,15003592,136,6,2023-04
70340,15003489,136,13,2023-04
70340,15003502,136,5,2023-04
70340,11010802,136,8,2023-04
70340,11011964,136,13,2023-04
70340,11012063,136,12,2023-04
70340,11012466,136,8,2023-04
70340,11010580,136,10,2023-04
70340,11010582,136,7,2023-04
70340,11010585,136,7,2023-04
70340,11010083,136,6,2023-04
70340,11010096,136,8,2023-04
70340,15003728,136,13,2023-04
70340,15003732,136,9,2023-04
70340,15003551,136,5,2023-04
70340,104200146,136,8,2023-04
70340,11010778,136,8,2023-04
70340,11010779,136,6,2023-04
70340,11015774,136,13,2023-04
70340,103300399,136,6,2023-04
70340,15003585,136,13,2023-04
70340,15000105,136,5,2023-04
70340,11016502,136,11,2023-04
70340,11018452,136,6,2023-04
70340,11017438,136,12,2023-04
70340,11017422,136,8,2023-04
70340,11017423,136,8,2023-04
70340,11018591,136,13,2023-04
70340,11018628,136,13,2023-04
70340,11018667,136,11,2023-04
70340,11010593,136,8,2023-04
70340,11010608,136,5,2023-04
70340,11010611,136,8,2023-04
70340,11010614,136,10,2023-04
70340,11010620,136,9,2023-04
70340,11012926,136,11,2023-04
70340,11013145,136,9,2023-04
70343,109150272,138,11,2023-03
70343,109150264,138,11,2023-03
70343,11013225,138,5,2023-03
70343,11014348,138,6,2023-03
70343,11015694,138,9,2023-03
70343,11019381,138,5,2023-03
70343,11014332,138,9,2023-03
70343,11011780,138,11,2023-03
70343,11014751,138,7,2023-03
70343,11016549,138,10,2023-03
70343,11016548,138,5,2023-03
70343,11014367,138,5,2023-03
70343,11014401,138,12,2023-03
70343,11011793,138,12,2023-03
70343,11015099,138,7,2023-03
70343,110300910,138,5,2023-03
70343,11014386,138,5,2023-03
70343,11014096,138,10,2023-03
70343,11014351,138,6,2023-03
70343,15003492,138,7,2023-03
70343,15003524,138,6,2023-03
70343,15003527,138,12,2023-03
70343,15003526,138,5,2023-03
70343,15003523,138,8,2023-03
70343,15003546,138,6,2023-03
70343,15003891,138,7,2023-03
70343,15003592,138,12,2023-03
70343,11010101,138,9,2023-03
70343,11010102,138,5,2023-03
70346,11012777,300,7,2023-03
70346,11013103,300,5,2023-03
70346,11013104,300,9,2023-03
70346,11013147,300,6,2023-03
70346,11016722,300,10,2023-03
70346,11010585,300,11,2023-03
70346,11012549,300,5,2023-03
70346,11013073,300,6,2023-03
70346,11010102,300,13,2023-03
70346,11010111,300,12,2023-03
70346,11010112,300,6,2023-03
70346,11010118,300,7,2023-03
70346,11011452,300,9,2023-03
70346,11011455,300,13,2023-03
70346,15002795,300,6,2023-03
70346,15002914,300,6,2023-03
70346,15003018,300,9,2023-03
70346,15003045,300,13,2023-03
70346,15003463,300,5,2023-03
70346,11011762,300,9,2023-03
70346,11011811,300,12,2023-03
70346,11011881,300,11,2023-03
70346,11015482,300,12,2023-03
70346,11015483,300,12,2023-03
70346,11018668,300,7,2023-03
70346,11018933,300,9,2023-03
70346,11019040,300,12,2023-03
70346,11019041,300,11,2023-03
70346,11019185,300,8,2023-03
70346,11010621,300,7,2023-03
70346,11011119,300,11,2023-03
70346,11011839,300,12,2023-03
70346,11011889,300,8,2023-03
70346,11011890,300,10,2023-03
70349,11017219,298,12,2023-04
70349,11017220,298,13,2023-04
70349,11018608,298,7,2023-04
70349,13131260,298,6,2023-04
70349,14003138,298,8,2023-04
70349,11013225,298,13,2023-04
70349,11014348,298,9,2023-04
70349,11016457,298,12,2023-04
70349,11017471,298,8,2023-04
70349,11016447,298,7,2023-04
70349,11015641,298,12,2023-04
70349,109700246,298,8,2023-04
70349,11011794,298,8,2023-04
70349,11014620,298,10,2023-04
70349,11018221,298,7,2023-04
70349,11016611,298,9,2023-04
70349,11014386,298,12,2023-04
70349,11014096,298,13,2023-04
70349,11010111,298,13,2023-04
70349,11010112,298,8,2023-04
70349,11010118,298,10,2023-04
70349,11011452,298,8,2023-04
70349,11011455,298,8,2023-04
70349,15003599,298,10,2023-04
70352,15003539,296,10,2023-02
70352,11011845,296,8,2023-02
70352,11011847,296,2,2023-02
70352,11011850,296,5,2023-02
70352,11012228,296,5,2023-02
70352,15003500,296,7,2023-02
70352,11016974,296,6,2023-02
70352,11017774,296,5,2023-02
70352,11017776,296,12,2023-02
70352,11018144,296,8,2023-02
70352,11018145,296,5,2023-02
70352,11013073,296,8,2023-02
70352,15003893,296,6,2023-02
70352,11011455,296,6,2023-02
70352,11011460,296,10,2023-02
70352,11014086,296,12,2023-02
70352,11015398,296,6,2023-02
70352,11015546,296,13,2023-02
70352,11015560,296,10,2023-02
70352,11018532,296,5,2023-02
70352,11018833,296,10,2023-02
70352,11018837,296,13,2023-02
70352,11018844,296,7,2023-02
70352,11018845,296,7,2023-02
70352,15002916,296,7,2023-02
70352,15002921,296,10,2023-02
70352,15002922,296,8,2023-02
70352,15003117,296,8,2023-02
70352,11017762,296,11,2023-02
70352,11016666,296,10,2023-02
70352,11013305,296,10,2023-02
70355,15003487,294,13,2023-03
70355,15003507,294,5,2023-03
70355,15003491,294,8,2023-03
70355,15003489,294,11,2023-03
70355,15003502,294,6,2023-03
70355,11010802,294,6,2023-03
70355,11011964,294,6,2023-03
70355,11012063,294,9,2023-03
70355,11012466,294,12,2023-03
70355,15003893,294,13,2023-03
70355,15004236,294,12,2023-03
70355,11015560,294,8,2023-03
70355,11015561,294,12,2023-03
70355,11015565,294,13,2023-03
70355,11015581,294,7,2023-03
70355,102300012,294,6,2023-03
70355,105650069,294,5,2023-03
70355,15003486,294,9,2023-03
70355,15003484,294,13,2023-03
70355,15003485,294,12,2023-03
70355,15004169,294,9,2023-03
70355,15004190,294,5,2023-03
70358,11015483,292,7,2023-01
70358,11015484,292,8,2023-01
70358,11015750,292,11,2023-01
70358,11016311,292,6,2023-01
70358,11016372,292,13,2023-01
70358,11017855,292,7,2023-01
70358,11019185,292,13,2023-01
70358,11019187,292,7,2023-01
70358,15000520,292,12,2023-01
70358,100600097,292,12,2023-01
70358,101050015,292,5,2023-01
70358,15002821,292,12,2023-01
70358,11011956,292,7,2023-01
70358,11013495,292,8,2023-01
70358,11013844,292,11,2023-01
70358,11013845,292,8,2023-01
70358,11014132,292,8,2023-01
70358,110750945,292,8,2023-01
70358,110800914,292,8,2023-01
70358,11015690,292,11,2023-01
70358,11013221,292,7,2023-01
70358,11012866,292,11,2023-01
70358,11015667,292,5,2023-01
70358,11017470,292,5,2023-01
70358,11016454,292,7,2023-01
70358,11013313,292,13,2023-01
70358,101000034,292,10,2023-01
70358,11016445,292,13,2023-01
70358,11016451,292,6,2023-01
70361,11018030,290,8,2023-02
70361,11012876,290,8,2023-02
70361,11013302,290,9,2023-02
70361,11011381,290,12,2023-02
70361,11013676,290,8,2023-02
70361,11012967,290,13,2023-02
70361,11016488,290,5,2023-02
70361,11017794,290,8,2023-02
70361,11016618,290,9,2023-02
70361,15003487,290,11,2023-02
70361,15003507,290,11,2023-02
70361,15003491,290,8,2023-02
70361,15003489,290,9,2023-02
70361,15003502,290,8,2023-02
70361,11010802,290,12,2023-02
70361,11011964,290,11,2023-02
70361,11012063,290,7,2023-02
70361,11012466,290,6,2023-02
70361,11018772,290,12,2023-02
70361,15003568,290,12,2023-02
70361,15003707,290,6,2023-02
70361,15004342,290,5,2023-02
70361,15003586,290,6,2023-02
70361,15003606,290,12,2023-02
70361,105650077,290,10,2023-02
70361,111600931,290,6,2023-02
70361,15003653,290,7,2023-02
70361,11015504,290,5,2023-02
70361,11015505,290,6,2023-02
70361,15004316,290,8,2023-02
70361,15003763,290,12,2023-02
70361,15003769,290,13,2023-02
70361,15003770,290,13,2023-02
70361,15004001,290,5,2023-02
70364,15003585,176,9,2023-01
70364,15000105,176,9,2023-01
70364,11016502,176,11,2023-01
70364,11018452,176,13,2023-01
70364,11017438,176,13,2023-01
70364,15002916,176,13,2023-01
70364,15002921,176,12,2023-01
70364,15002922,176,13,2023-01
70364,15003117,176,5,2023-01
70364,11017762,176,12,2023-01
70364,11014222,176,10,2023-01
70364,11014223,176,13,2023-01
70364,11015215,176,10,2023-01
70364,11015217,176,7,2023-01
70364,11018681,176,9,2023-01
70364,11012926,176,9,2023-01
70364,11013145,176,11,2023-01
70364,11013777,176,8,2023-01
70364,11017132,176,12,2023-01
70364,11017133,176,8,2023-01
70364,109150272,176,7,2023-01
70364,109150264,176,10,2023-01
70364,11019381,176,13,2023-01
70364,11014332,176,13,2023-01
70364,110300872,176,12,2023-01
70364,11012881,176,5,2023-01
70364,11013993,176,13,2023-01
70364,11018671,176,9,2023-01
70364,111650989,176,10,2023-01
70364,11016489,176,8,2023-01
70364,11016110,176,13,2023-01
70364,11017795,176,7,2023-01
70364,11017861,176,10,2023-01
70367,15003492,288,7,2023-04
70367,15003524,288,9,2023-04
70367,15003527,288,8,2023-04
70367,15003526,288,13,2023-04
70367,15003523,288,5,2023-04
70367,11012777,288,10,2023-04
70367,11013103,288,13,2023-04
70367,11013104,288,12,2023-04
70367,11013147,288,7,2023-04
70367,11016722,288,13,2023-04
70367,15003607,288,7,2023-04
70367,15003604,288,8,2023-04
70367,15003658,288,8,2023-04
70367,15003599,288,12,2023-04
70367,110100395,288,8,2023-04
70367,11015506,288,11,2023-04
70367,11012284,288,11,2023-04
70367,15003534,288,11,2023-04
70367,15003531,288,7,2023-04
70367,15003505,288,7,2023-04
70367,15004132,288,5,2023-04
70367,15003437,288,13,2023-04
70367,15003436,288,5,2023-04
70367,15004240,288,9,2023-04
70367,15004237,288,8,2023-04
70367,11011762,288,9,2023-04
70370,11017422,286,5,2023-03
70370,11017423,286,13,2023-03
70370,11018591,286,9,2023-03
70370,11018628,286,13,2023-03
70370,11018667,286,11,2023-03
70370,11018682,286,7,2023-03
70370,11019055,286,9,2023-03
70370,11019056,286,13,2023-03
70370,14007771,286,5,2023-03
70370,14007931,286,13,2023-03
70370,11017219,286,6,2023-03
70370,11017220,286,12,2023-03
70370,11018608,286,5,2023-03
70370,13131260,286,10,2023-03
70370,14003138,286,6,2023-03
70370,11013225,286,5,2023-03
70370,11014348,286,10,2023-03
70370,11016457,286,9,2023-03
70370,11017471,286,13,2023-03
70370,11018455,286,9,2023-03
70370,11018403,286,6,2023-03
70370,11017913,286,13,2023-03
70370,11017301,286,7,2023-03
70373,11015099,284,5,2023-05
70373,110300910,284,13,2023-05
70373,11014386,284,11,2023-05
70373,11014096,284,5,2023-05
70373,11014351,284,11,2023-05
70373,11016619,284,7,2023-05
70373,11017794,284,12,2023-05
70373,11016618,284,5,2023-05
70373,11017795,284,8,2023-05
70373,11017861,284,5,2023-05
70373,11013826,284,13,2023-05
70373,11014875,284,10,2023-05
70373,11014876,284,11,2023-05
70373,11017047,284,11,2023-05
70373,11017049,284,10,2023-05
70373,11018485,284,5,2023-05
70373,15003634,284,9,2023-05
70376,15003522,282,11,2023-04
70376,15003525,282,11,2023-04
70376,15003515,282,8,2023-04
70376,15003540,282,6,2023-04
70376,15003539,282,12,2023-04
70376,11016974,282,8,2023-04
70376,11017774,282,11,2023-04
70376,11017776,282,12,2023-04
70376,11018144,282,11,2023-04
70376,11018145,282,6,2023-04
70376,11010580,282,10,2023-04
70376,11010582,282,6,2023-04
70376,11017050,282,12,2023-04
70376,11017096,282,6,2023-04
70376,11017097,282,13,2023-04
70376,11017098,282,12,2023-04
70376,11017099,282,11,2023-04
70376,15003674,282,8,2023-04
70376,15003675,282,7,2023-04
70376,111201913,282,10,2023-04
70376,11011683,282,8,2023-04
70376,11013045,282,10,2023-04
70379,11011811,280,5,2023-05
70379,11011881,280,6,2023-05
70379,11015482,280,13,2023-05
70379,11015483,280,12,2023-05
70379,11018668,280,6,2023-05
70379,11018933,280,6,2023-05
70379,11019040,280,7,2023-05
70379,11019041,280,11,2023-05
70379,11019185,280,13,2023-05
70379,11010565,280,13,2023-05
70379,11010566,280,11,2023-05
70379,11012619,280,13,2023-05
70379,11012620,280,11,2023-05
70379,11012621,280,9,2023-05
70379,15000660,280,5,2023-05
70379,15000665,280,12,2023-05
70379,15000666,280,8,2023-05
70379,110750937,280,12,2023-05
70379,110750945,280,8,2023-05
70379,11015694,280,7,2023-05
70379,11013431,280,6,2023-05
70379,11011783,280,7,2023-05
70379,11014122,280,12,2023-05
70382,11011780,296,10,2023-02
70382,11014751,296,8,2023-02
70382,11018671,296,6,2023-02
70382,111650989,296,7,2023-02
70382,11016489,296,6,2023-02
70382,11016110,296,7,2023-02
70382,105700062,296,9,2023-02
70382,11016543,296,5,2023-02
70382,11017100,296,11,2023-02
70382,11017301,296,9,2023-02
70382,11017913,296,10,2023-02
70382,11017919,296,6,2023-02
70382,11017920,296,7,2023-02
70382,11018371,296,5,2023-02
70382,15004340,296,9,2023-02
70382,15004341,296,12,2023-02
70382,11018484,296,5,2023-02
70382,11018485,296,5,2023-02
70382,15003634,296,6,2023-02
70385,11011845,292,12,2023-03
70385,11011847,292,4,2023-03
70385,11011850,292,13,2023-03
70385,11012228,292,8,2023-03
70385,15003500,292,8,2023-03
70385,11018146,292,9,2023-03
70385,11018379,292,12,2023-03
70385,11019071,292,10,2023-03
70385,11019352,292,7,2023-03
70385,15002464,292,12,2023-03
70385,11010585,292,6,2023-03
70385,11012549,292,5,2023-03
70385,11017921,292,5,2023-03
70385,11017939,292,7,2023-03
70385,11017946,292,7,2023-03
70385,11018370,292,13,2023-03
70385,11018371,292,11,2023-03
70385,11013561,292,10,2023-03
70385,11015772,292,6,2023-03
70385,11015773,292,10,2023-03
70385,11015774,292,12,2023-03
70388,103300399,134,10,2023-03
70388,11015484,134,9,2023-03
70388,11015750,134,9,2023-03
70388,11016311,134,10,2023-03
70388,11016372,134,11,2023-03
70388,11017855,134,10,2023-03
70388,11019187,134,5,2023-03
70388,15000520,134,6,2023-03
70388,100600097,134,6,2023-03
70388,101050015,134,13,2023-03
70388,15002821,134,9,2023-03
70388,15004340,134,8,2023-03
70388,15004341,134,6,2023-03
70388,11018484,134,5,2023-03
70388,11018485,134,11,2023-03
70388,15003634,134,8,2023-03
70388,110800914,134,13,2023-03
70388,11015690,134,13,2023-03
70388,11013221,134,11,2023-03
70388,11012866,134,12,2023-03
70388,11015667,134,6,2023-03
70391,11014324,294,8,2023-01
70391,11017470,294,8,2023-01
70391,11012944,294,9,2023-01
70391,101000034,294,13,2023-01
70391,11016447,294,13,2023-01
70391,11015641,294,10,2023-01
70391,11016549,294,10,2023-01
70391,11016548,294,11,2023-01
70391,11014367,294,13,2023-01
70391,11014401,294,6,2023-01
70391,11011793,294,13,2023-01
70391,109700246,294,7,2023-01
70391,11018469,294,12,2023-01
70391,11013988,294,9,2023-01
70391,11010083,294,13,2023-01
70391,11010096,294,11,2023-01
70391,15003728,294,6,2023-01
70391,15003732,294,5,2023-01
70391,15003551,294,12,2023-01
70391,15003546,294,11,2023-01
70394,15003891,154,11,2023-01
70394,15003687,154,6,2023-01
70394,11010101,154,8,2023-01
70394,11010102,154,13,2023-01
70394,11010111,154,9,2023-01
70394,11010112,154,13,2023-01
70394,11010118,154,8,2023-01
70394,15003487,154,8,2023-01
70394,15003507,154,6,2023-01
70394,15003491,154,7,2023-01
70394,15003489,154,12,2023-01
70394,15003502,154,12,2023-01
70394,11010802,154,11,2023-01
70394,11011964,154,5,2023-01
70394,11012063,154,9,2023-01
70397,11012466,298,10,2023-05
70397,11013073,298,9,2023-05
70397,15003893,298,10,2023-05
70397,11011452,298,10,2023-05
70397,11011455,298,12,2023-05
70397,11011460,298,6,2023-05
70397,11014086,298,12,2023-05
70397,11015398,298,11,2023-05
70397,11015546,298,13,2023-05
70397,11015560,298,9,2023-05
70397,11015561,298,8,2023-05
70397,11015565,298,8,2023-05
70397,104200146,298,11,2023-05
70397,11010778,298,9,2023-05
70397,11010779,298,6,2023-05
70397,11010780,298,11,2023-05
70397,11017261,298,13,2023-05
70397,11018462,298,11,2023-05
70397,11018464,298,6,2023-05
70397,11015037,298,6,2023-05
70397,11015038,298,11,2023-05
70397,11015039,298,9,2023-05
70400,11010593,154,12,2023-01
70400,11010608,154,10,2023-01
70400,11010611,154,13,2023-01
70400,11010614,154,13,2023-01
70400,11010620,154,6,2023-01
70400,11010621,154,6,2023-01
70400,11011794,154,7,2023-01
70400,11014620,154,11,2023-01
70400,11018221,154,5,2023-01
70400,11016611,154,5,2023-01
70400,11013302,154,6,2023-01
70400,11011381,154,11,2023-01
70400,11013676,154,5,2023-01
70400,11015581,154,13,2023-01
70400,102300012,154,9,2023-01
70400,105650069,154,11,2023-01
70400,105650077,154,12,2023-01
70400,111600931,154,11,2023-01
70400,15003653,154,6,2023-01
70400,11015504,154,5,2023-01
70400,11015505,154,6,2023-01
70400,11015506,154,5,2023-01
70403,15003487,147,12,2023-06
70403,15003492,147,13,2023-06
70403,11011847,147,4,2023-06
70403,11012063,147,8,2023-06
70403,11013103,147,9,2023-06
70403,11010582,147,12,2023-06
70403,11010096,147,11,2023-06
70403,11018845,147,5,2023-06
70403,11018452,147,6,2023-06
70403,11017423,147,9,2023-06
70403,11010112,147,13,2023-06
70403,15004341,147,8,2023-06
70403,11010780,147,11,2023-06
70403,11010614,147,11,2023-06
70403,11010109,147,11,2023-06
70406,15004340,286,7,2023-01
70406,15004341,286,9,2023-01
70406,11018484,286,11,2023-01
70406,11018485,286,7,2023-01
70406,15003634,286,8,2023-01
70406,11011845,286,8,2023-01
70406,11011847,286,5,2023-01
70406,11011850,286,7,2023-01
70406,11012228,286,10,2023-01
70406,15003500,286,11,2023-01
70406,11018146,286,8,2023-01
70406,11018379,286,12,2023-01
70406,11019071,286,11,2023-01
70406,11019352,286,11,2023-01
70406,15002464,286,13,2023-01
70406,11010585,286,8,2023-01
70406,11012549,286,11,2023-01
70406,11017921,286,5,2023-01
70406,11017939,286,10,2023-01
70406,11017946,286,9,2023-01
70406,11018370,286,12,2023-01
70406,11018371,286,5,2023-01
70406,11013561,286,8,2023-01
70406,11015772,286,10,2023-01
70406,11015773,286,8,2023-01
70406,11015774,286,7,2023-01
70406,103300399,286,5,2023-01
70406,11015484,286,8,2023-01
70406,11015750,286,5,2023-01
70406,11016311,286,12,2023-01
70406,11016372,286,7,2023-01
70406,11017855,286,5,2023-01
70406,11019187,286,7,2023-01
70406,15000520,286,13,2023-01
70406,100600097,286,8,2023-01
70406,101050015,286,13,2023-01
70406,15002821,286,13,2023-01
70406,15004340,286,10,2023-01
70406,15004341,286,10,2023-01
70406,11018484,286,13,2023-01
70406,11018485,286,13,2023-01
70406,15003634,286,9,2023-01
70406,110800914,286,9,2023-01
70406,11015690,286,9,2023-01
70406,11013221,286,6,2023-01
70406,11012866,286,5,2023-01
70406,11015667,286,9,2023-01
70409,11012284,132,10,2023-05
70409,15003534,132,5,2023-05
70409,15003531,132,11,2023-05
70409,15003505,132,11,2023-05
70409,11013826,132,9,2023-05
70409,11014875,132,8,2023-05
70409,11014876,132,5,2023-05
70409,11017047,132,9,2023-05
70409,11017049,132,8,2023-05
70409,11013844,132,5,2023-05
70409,11013845,132,12,2023-05
70409,11014132,132,10,2023-05
70409,11014222,132,10,2023-05
70409,11014223,132,5,2023-05
70409,11015215,132,9,2023-05
70409,11015217,132,8,2023-05
70409,11018681,132,13,2023-05
70409,11018682,132,10,2023-05
70409,11012967,132,10,2023-05
70409,11016488,132,7,2023-05
70409,11013993,132,6,2023-05
70409,11018671,132,10,2023-05
70409,111650989,132,12,2023-05
70409,11016489,132,8,2023-05
70409,11016110,132,9,2023-05
70409,11013211,132,9,2023-05
70412,11016549,296,8,2023-06
70412,11016548,296,12,2023-06
70412,11014367,296,6,2023-06
70412,11014401,296,6,2023-06
70412,11011793,296,6,2023-06
70412,11018030,296,6,2023-06
70412,11012876,296,9,2023-06
70412,110300872,296,11,2023-06
70412,11012881,296,5,2023-06
70412,11010593,296,12,2023-06
70412,11010608,296,13,2023-06
70412,11010611,296,8,2023-06
70412,11010614,296,13,2023-06
70412,11010620,296,7,2023-06
70412,11017050,296,6,2023-06
70412,11017096,296,11,2023-06
70412,11017097,296,6,2023-06
70412,11017098,296,7,2023-06
70412,11017099,296,13,2023-06
70412,11017100,296,6,2023-06
70415,11010621,290,13,2023-05
70415,11011794,290,12,2023-05
70415,11014620,290,5,2023-05
70415,11018221,290,10,2023-05
70415,11016611,290,12,2023-05
70415,11013302,290,10,2023-05
70415,11011381,290,5,2023-05
70415,11013676,290,11,2023-05
70415,11015581,290,11,2023-05
70415,102300012,290,13,2023-05
70415,105650069,290,8,2023-05
70415,105650077,290,11,2023-05
70415,111600931,290,5,2023-05
70415,15003653,290,6,2023-05
70415,11015504,290,11,2023-05
70415,11015505,290,13,2023-05
70415,11015506,290,12,2023-05
70415,15003487,290,13,2023-05
70415,15003492,290,10,2023-05
70415,11011847,290,3,2023-05
70415,11012063,290,5,2023-05
70415,11013103,290,5,2023-05
70415,11010582,290,8,2023-05
70415,11010096,290,6,2023-05
70415,11018845,290,13,2023-05
70415,11018452,290,5,2023-05
70415,11017423,290,12,2023-05
70415,11010112,290,11,2023-05
70415,15004341,290,11,2023-05
70415,11010780,290,5,2023-05
70415,11010614,290,13,2023-05
70415,11010109,290,5,2023-05
70415,15004340,290,7,2023-05
70415,15004341,290,7,2023-05
70418,15003117,147,11,2023-02
70418,11017762,147,13,2023-02
70418,11016666,147,8,2023-02
70418,11013305,147,7,2023-02
70418,15003487,147,8,2023-02
70418,15003507,147,6,2023-02
70418,15003491,147,5,2023-02
70418,15003489,147,11,2023-02
70418,15003502,147,5,2023-02
70418,11010802,147,11,2023-02
70418,11011964,147,13,2023-02
70418,11012063,147,9,2023-02
70418,11012466,147,11,2023-02
70418,15003893,147,9,2023-02
70418,15004236,147,8,2023-02
70418,11015560,147,8,2023-02
70418,11015561,147,13,2023-02
70418,11015565,147,8,2023-02
70418,11015581,147,12,2023-02
70418,102300012,147,7,2023-02
70418,105650069,147,9,2023-02
70418,15003486,147,5,2023-02
70418,15003484,147,8,2023-02
70418,15003485,147,6,2023-02
70418,15004169,147,13,2023-02
70418,15004190,147,7,2023-02
70418,11015483,147,12,2023-02
70418,11015484,147,10,2023-02
70418,11015750,147,10,2023-02
70418,11016311,147,7,2023-02
70418,11016372,147,5,2023-02
70418,11017855,147,7,2023-02
70418,11019185,147,8,2023-02
70418,11019187,147,7,2023-02
70418,15000520,147,6,2023-02
70418,100600097,147,10,2023-02
70418,101050015,147,6,2023-02
70418,15002821,147,11,2023-02
70418,11011956,147,6,2023-02
70418,11013495,147,13,2023-02
70418,11013844,147,5,2023-02
70418,11013845,147,5,2023-02
70418,11014132,147,5,2023-02
70418,110750945,147,11,2023-02
70421,11010614,298,11,2023-05
70421,11010109,298,11,2023-05
70421,11014222,298,11,2023-05
70421,11017133,298,12,2023-05
70421,110750937,298,11,2023-05
70421,11014348,298,8,2023-05
70421,11016457,298,11,2023-05
70421,11016445,298,8,2023-05
70421,11015641,298,13,2023-05
70421,11018221,298,8,2023-05
70421,11013676,298,10,2023-05
70421,11013993,298,13,2023-05
70421,11016619,298,10,2023-05
70421,11016543,298,7,2023-05
70421,11016543,298,6,2023-05
70421,15003527,298,9,2023-05
70421,15003507,298,11,2023-05
70421,11011847,298,3,2023-05
70421,11010802,298,5,2023-05
70421,11016974,298,9,2023-05
70421,11010580,298,5,2023-05
70421,15003568,298,12,2023-05
70421,11010096,298,12,2023-05
70424,11018933,146,10,2023-04
70424,11019040,146,7,2023-04
70424,11019041,146,11,2023-04
70424,11019185,146,6,2023-04
70424,11010565,146,11,2023-04
70424,11010566,146,6,2023-04
70424,11012619,146,6,2023-04
70424,11012620,146,11,2023-04
70424,11012621,146,6,2023-04
70424,15000660,146,5,2023-04
70424,15000665,146,7,2023-04
70424,15000666,146,8,2023-04
70424,110750937,146,10,2023-04
70424,110750945,146,11,2023-04
70424,11015694,146,11,2023-04
70424,11013431,146,8,2023-04
70424,11011783,146,8,2023-04
70424,11014122,146,6,2023-04
70424,11011780,146,11,2023-04
70424,11014751,146,8,2023-04
70424,11018671,146,10,2023-04
70424,111650989,146,13,2023-04
